x,y,type,walkable,biome,blockId,description
6,32,sidewalk,true,residential,132,"Sidewalk outside a bustling cafe."
7,32,sidewalk,true,residential,132,"Sidewalk with a newspaper stand."
8,32,sidewalk,true,residential,132,"Sidewalk outside a bustling cafe."
9,30,sidewalk,true,park,133,"Sidewalk with a bike rack and a bench."
10,30,sidewalk,true,park,133,"You are on a busy sidewalk in front of a shop."
11,30,sidewalk,true,park,133,"Sidewalk with a newspaper stand."
9,31,sidewalk,true,park,133,"You are on a busy sidewalk in front of a shop."
10,31,building,false,park,133,"You are inside a bustling apartment building."
11,31,sidewalk,true,park,133,"Sidewalk outside a bustling cafe."
9,32,sidewalk,true,park,133,"A quiet sidewalk lined with trees."
10,32,sidewalk,true,park,133,"Sidewalk with a bike rack and a bench."
11,32,sidewalk,true,park,133,"Sidewalk outside a bustling cafe."
12,30,sidewalk,true,residential,134,"Sidewalk with a bike rack and a bench."
13,30,sidewalk,true,residential,134,"A quiet sidewalk lined with trees."
14,30,sidewalk,true,residential,134,"Sidewalk outside a bustling cafe."
12,31,sidewalk,true,residential,134,"Sidewalk with a newspaper stand."
13,31,building,false,residential,134,"You are inside a bustling apartment building."
14,31,sidewalk,true,residential,134,"Sidewalk outside a bustling cafe."
12,32,sidewalk,true,residential,134,"A quiet sidewalk lined with trees."
13,32,sidewalk,true,residential,134,"You are on a busy sidewalk in front of a shop."
14,32,sidewalk,true,residential,134,"A quiet sidewalk lined with trees."
15,30,sidewalk,true,residential,135,"Sidewalk outside a bustling cafe."
16,30,sidewalk,true,residential,135,"Sidewalk with a newspaper stand."
17,30,sidewalk,true,residential,135,"Sidewalk with a newspaper stand."
15,31,sidewalk,true,residential,135,"Sidewalk with a bike rack and a bench."
16,31,building,false,residential,135,"You are inside a bustling apartment building."
17,31,sidewalk,true,residential,135,"Sidewalk with a bike rack and a bench."
15,32,sidewalk,true,residential,135,"You are on a busy sidewalk in front of a shop."
16,32,sidewalk,true,residential,135,"A quiet sidewalk lined with trees."
17,32,sidewalk,true,residential,135,"Sidewalk with a newspaper stand."
18,30,sidewalk,true,residential,136,"A quiet sidewalk lined with trees."
19,30,sidewalk,true,residential,136,"A quiet sidewalk lined with trees."
20,30,sidewalk,true,residential,136,"Sidewalk with a bike rack and a bench."
18,31,sidewalk,true,residential,136,"Sidewalk outside a bustling cafe."
19,31,building,false,residential,136,"You are inside a bustling apartment building."
20,31,sidewalk,true,residential,136,"A quiet sidewalk lined with trees."
18,32,sidewalk,true,residential,136,"Sidewalk with a newspaper stand."
19,32,sidewalk,true,residential,136,"Sidewalk outside a bustling cafe."
20,32,sidewalk,true,residential,136,"A quiet sidewalk lined with trees."
21,30,sidewalk,true,residential,137,"A quiet sidewalk lined with trees."
22,30,sidewalk,true,residential,137,"A quiet sidewalk lined with trees."
23,30,sidewalk,true,residential,137,"You are on a busy sidewalk in front of a shop."
21,31,sidewalk,true,residential,137,"Sidewalk with a newspaper stand."
22,31,building,false,residential,137,"A quiet office space with large windows."
23,31,sidewalk,true,residential,137,"Sidewalk with a bike rack and a bench."
21,32,sidewalk,true,residential,137,"You are on a busy sidewalk in front of a shop."
22,32,sidewalk,true,residential,137,"Sidewalk with a bike rack and a bench."
23,32,sidewalk,true,residential,137,"Sidewalk with a newspaper stand."
24,30,sidewalk,true,residential,138,"A quiet sidewalk lined with trees."
25,30,sidewalk,true,residential,138,"Sidewalk with a newspaper stand."
26,30,sidewalk,true,residential,138,"Sidewalk with a bike rack and a bench."
24,31,sidewalk,true,residential,138,"A quiet sidewalk lined with trees."
25,31,building,false,residential,138,"A lively coffee shop with people chatting."
26,31,sidewalk,true,residential,138,"A quiet sidewalk lined with trees."
24,32,sidewalk,true,residential,138,"Sidewalk outside a bustling cafe."
25,32,sidewalk,true,residential,138,"Sidewalk outside a bustling cafe."
26,32,sidewalk,true,residential,138,"You are on a busy sidewalk in front of a shop."
27,30,sidewalk,true,residential,139,"Sidewalk with a bike rack and a bench."
28,30,sidewalk,true,residential,139,"A quiet sidewalk lined with trees."
29,30,sidewalk,true,residential,139,"A quiet sidewalk lined with trees."
27,31,sidewalk,true,residential,139,"Sidewalk with a bike rack and a bench."
28,31,building,false,residential,139,"You are inside a bustling apartment building."
29,31,sidewalk,true,residential,139,"You are on a busy sidewalk in front of a shop."
27,32,sidewalk,true,residential,139,"You are on a busy sidewalk in front of a shop."
28,32,sidewalk,true,residential,139,"Sidewalk outside a bustling cafe."
29,32,sidewalk,true,residential,139,"A quiet sidewalk lined with trees."
30,30,sidewalk,true,residential,140,"You are on a busy sidewalk in front of a shop."
31,30,sidewalk,true,residential,140,"Sidewalk outside a bustling cafe."
32,30,sidewalk,true,residential,140,"Sidewalk with a bike rack and a bench."
30,31,sidewalk,true,residential,140,"A quiet sidewalk lined with trees."
31,31,building,false,residential,140,"A cozy bakery with the smell of fresh bread."
32,31,sidewalk,true,residential,140,"Sidewalk with a bike rack and a bench."
30,32,sidewalk,true,residential,140,"Sidewalk with a newspaper stand."
31,32,sidewalk,true,residential,140,"Sidewalk outside a bustling cafe."
32,32,sidewalk,true,residential,140,"You are on a busy sidewalk in front of a shop."
33,30,sidewalk,true,residential,141,"Sidewalk outside a bustling cafe."
34,30,sidewalk,true,residential,141,"You are on a busy sidewalk in front of a shop."
35,30,sidewalk,true,residential,141,"Sidewalk outside a bustling cafe."
33,31,sidewalk,true,residential,141,"A quiet sidewalk lined with trees."
34,31,building,false,residential,141,"A quiet office space with large windows."
35,31,sidewalk,true,residential,141,"You are on a busy sidewalk in front of a shop."
33,32,sidewalk,true,residential,141,"Sidewalk with a newspaper stand."
34,32,sidewalk,true,residential,141,"Sidewalk outside a bustling cafe."
35,32,sidewalk,true,residential,141,"Sidewalk outside a bustling cafe."
36,30,sidewalk,true,industrial,142,"Sidewalk outside a bustling cafe."
37,30,sidewalk,true,industrial,142,"Sidewalk outside a bustling cafe."
38,30,sidewalk,true,industrial,142,"Sidewalk outside a bustling cafe."
36,31,sidewalk,true,industrial,142,"Sidewalk with a newspaper stand."
37,31,building,false,industrial,142,"You are inside a bustling apartment building."
38,31,sidewalk,true,industrial,142,"Sidewalk with a newspaper stand."
36,32,sidewalk,true,industrial,142,"Sidewalk outside a bustling cafe."
37,32,sidewalk,true,industrial,142,"Sidewalk with a bike rack and a bench."
38,32,sidewalk,true,industrial,142,"Sidewalk with a bike rack and a bench."
0,33,sidewalk,true,industrial,143,"A quiet sidewalk lined with trees."
1,33,sidewalk,true,industrial,143,"Sidewalk outside a bustling cafe."
2,33,sidewalk,true,industrial,143,"A quiet sidewalk lined with trees."
0,34,sidewalk,true,industrial,143,"A quiet sidewalk lined with trees."
1,34,building,false,industrial,143,"A small grocery store packed with goods."
2,34,sidewalk,true,industrial,143,"Sidewalk outside a bustling cafe."
0,35,sidewalk,true,industrial,143,"Sidewalk with a newspaper stand."
1,35,sidewalk,true,industrial,143,"Sidewalk with a bike rack and a bench."
2,35,sidewalk,true,industrial,143,"Sidewalk outside a bustling cafe."
3,33,sidewalk,true,residential,144,"Sidewalk with a bike rack and a bench."
4,33,sidewalk,true,residential,144,"You are on a busy sidewalk in front of a shop."
5,33,sidewalk,true,residential,144,"A quiet sidewalk lined with trees."
3,34,sidewalk,true,residential,144,"You are on a busy sidewalk in front of a shop."
4,34,building,false,residential,144,"A lively coffee shop with people chatting."
5,34,sidewalk,true,residential,144,"Sidewalk with a newspaper stand."
3,35,sidewalk,true,residential,144,"Sidewalk with a bike rack and a bench."
4,35,sidewalk,true,residential,144,"You are on a busy sidewalk in front of a shop."
5,35,sidewalk,true,residential,144,"Sidewalk with a newspaper stand."
6,33,sidewalk,true,residential,145,"A quiet sidewalk lined with trees."
7,33,sidewalk,true,residential,145,"A quiet sidewalk lined with trees."
8,33,sidewalk,true,residential,145,"Sidewalk outside a bustling cafe."
6,34,sidewalk,true,residential,145,"You are on a busy sidewalk in front of a shop."
7,34,building,false,residential,145,"A small grocery store packed with goods."
8,34,sidewalk,true,residential,145,"You are on a busy sidewalk in front of a shop."
6,35,sidewalk,true,residential,145,"Sidewalk with a newspaper stand."
7,35,sidewalk,true,residential,145,"Sidewalk with a newspaper stand."
8,35,sidewalk,true,residential,145,"A quiet sidewalk lined with trees."
9,33,sidewalk,true,park,146,"Sidewalk with a newspaper stand."
10,33,sidewalk,true,park,146,"You are on a busy sidewalk in front of a shop."
11,33,sidewalk,true,park,146,"Sidewalk with a newspaper stand."
9,34,sidewalk,true,park,146,"Sidewalk with a bike rack and a bench."
10,34,building,false,park,146,"A small grocery store packed with goods."
11,34,sidewalk,true,park,146,"Sidewalk with a bike rack and a bench."
9,35,sidewalk,true,park,146,"Sidewalk with a bike rack and a bench."
10,35,sidewalk,true,park,146,"You are on a busy sidewalk in front of a shop."
11,35,sidewalk,true,park,146,"Sidewalk with a bike rack and a bench."
12,33,sidewalk,true,park,147,"A quiet sidewalk lined with trees."
13,33,sidewalk,true,park,147,"Sidewalk with a newspaper stand."
14,33,sidewalk,true,park,147,"You are on a busy sidewalk in front of a shop."
12,34,sidewalk,true,park,147,"Sidewalk with a bike rack and a bench."
13,34,building,false,park,147,"A lively coffee shop with people chatting."
14,34,sidewalk,true,park,147,"Sidewalk outside a bustling cafe."
12,35,sidewalk,true,park,147,"Sidewalk with a bike rack and a bench."
13,35,sidewalk,true,park,147,"A quiet sidewalk lined with trees."
14,35,sidewalk,true,park,147,"A quiet sidewalk lined with trees."
15,33,sidewalk,true,residential,148,"A quiet sidewalk lined with trees."
16,33,sidewalk,true,residential,148,"A quiet sidewalk lined with trees."
17,33,sidewalk,true,residential,148,"A quiet sidewalk lined with trees."
15,34,sidewalk,true,residential,148,"You are on a busy sidewalk in front of a shop."
16,34,building,false,residential,148,"You are inside a bustling apartment building."
17,34,sidewalk,true,residential,148,"Sidewalk outside a bustling cafe."
15,35,sidewalk,true,residential,148,"Sidewalk with a newspaper stand."
16,35,sidewalk,true,residential,148,"Sidewalk outside a bustling cafe."
17,35,sidewalk,true,residential,148,"Sidewalk with a bike rack and a bench."
18,33,sidewalk,true,residential,149,"You are on a busy sidewalk in front of a shop."
19,33,sidewalk,true,residential,149,"Sidewalk with a bike rack and a bench."
20,33,sidewalk,true,residential,149,"You are on a busy sidewalk in front of a shop."
18,34,sidewalk,true,residential,149,"A quiet sidewalk lined with trees."
19,34,building,false,residential,149,"A quiet office space with large windows."
20,34,sidewalk,true,residential,149,"Sidewalk with a newspaper stand."
18,35,sidewalk,true,residential,149,"Sidewalk outside a bustling cafe."
19,35,sidewalk,true,residential,149,"You are on a busy sidewalk in front of a shop."
20,35,sidewalk,true,residential,149,"You are on a busy sidewalk in front of a shop."
21,33,sidewalk,true,residential,150,"A quiet sidewalk lined with trees."
22,33,sidewalk,true,residential,150,"Sidewalk outside a bustling cafe."
23,33,sidewalk,true,residential,150,"You are on a busy sidewalk in front of a shop."
21,34,sidewalk,true,residential,150,"A quiet sidewalk lined with trees."
22,34,building,false,residential,150,"A small grocery store packed with goods."
23,34,sidewalk,true,residential,150,"Sidewalk outside a bustling cafe."
21,35,sidewalk,true,residential,150,"You are on a busy sidewalk in front of a shop."
22,35,sidewalk,true,residential,150,"Sidewalk with a newspaper stand."
23,35,sidewalk,true,residential,150,"Sidewalk outside a bustling cafe."
24,33,sidewalk,true,residential,151,"You are on a busy sidewalk in front of a shop."
25,33,sidewalk,true,residential,151,"Sidewalk with a bike rack and a bench."
26,33,sidewalk,true,residential,151,"A quiet sidewalk lined with trees."
24,34,sidewalk,true,residential,151,"You are on a busy sidewalk in front of a shop."
25,34,building,false,residential,151,"A quiet office space with large windows."
26,34,sidewalk,true,residential,151,"Sidewalk with a newspaper stand."
24,35,sidewalk,true,residential,151,"Sidewalk outside a bustling cafe."
25,35,sidewalk,true,residential,151,"You are on a busy sidewalk in front of a shop."
26,35,sidewalk,true,residential,151,"Sidewalk with a bike rack and a bench."
27,33,sidewalk,true,residential,152,"You are on a busy sidewalk in front of a shop."
28,33,sidewalk,true,residential,152,"A quiet sidewalk lined with trees."
29,33,sidewalk,true,residential,152,"A quiet sidewalk lined with trees."
27,34,sidewalk,true,residential,152,"A quiet sidewalk lined with trees."
28,34,building,false,residential,152,"A lively coffee shop with people chatting."
29,34,sidewalk,true,residential,152,"Sidewalk with a newspaper stand."
27,35,sidewalk,true,residential,152,"You are on a busy sidewalk in front of a shop."
28,35,sidewalk,true,residential,152,"Sidewalk with a newspaper stand."
29,35,sidewalk,true,residential,152,"Sidewalk outside a bustling cafe."
30,33,sidewalk,true,residential,153,"Sidewalk with a bike rack and a bench."
31,33,sidewalk,true,residential,153,"Sidewalk with a bike rack and a bench."
32,33,sidewalk,true,residential,153,"You are on a busy sidewalk in front of a shop."
30,34,sidewalk,true,residential,153,"A quiet sidewalk lined with trees."
31,34,building,false,residential,153,"You are inside a bustling apartment building."
32,34,sidewalk,true,residential,153,"Sidewalk with a bike rack and a bench."
30,35,sidewalk,true,residential,153,"Sidewalk with a newspaper stand."
31,35,sidewalk,true,residential,153,"Sidewalk with a newspaper stand."
32,35,sidewalk,true,residential,153,"You are on a busy sidewalk in front of a shop."
33,33,sidewalk,true,residential,154,"You are on a busy sidewalk in front of a shop."
34,33,sidewalk,true,residential,154,"Sidewalk outside a bustling cafe."
35,33,sidewalk,true,residential,154,"Sidewalk with a newspaper stand."
33,34,sidewalk,true,residential,154,"Sidewalk with a bike rack and a bench."
34,34,building,false,residential,154,"A quiet office space with large windows."
35,34,sidewalk,true,residential,154,"Sidewalk with a newspaper stand."
33,35,sidewalk,true,residential,154,"Sidewalk with a newspaper stand."
34,35,sidewalk,true,residential,154,"You are on a busy sidewalk in front of a shop."
35,35,sidewalk,true,residential,154,"Sidewalk outside a bustling cafe."
36,33,sidewalk,true,industrial,155,"Sidewalk with a bike rack and a bench."
37,33,sidewalk,true,industrial,155,"Sidewalk outside a bustling cafe."
38,33,sidewalk,true,industrial,155,"Sidewalk outside a bustling cafe."
36,34,sidewalk,true,industrial,155,"Sidewalk outside a bustling cafe."
37,34,building,false,industrial,155,"You are inside a bustling apartment building."
38,34,sidewalk,true,industrial,155,"A quiet sidewalk lined with trees."
36,35,sidewalk,true,industrial,155,"Sidewalk with a newspaper stand."
37,35,sidewalk,true,industrial,155,"Sidewalk with a bike rack and a bench."
38,35,sidewalk,true,industrial,155,"You are on a busy sidewalk in front of a shop."
0,36,sidewalk,true,industrial,156,"You are on a busy sidewalk in front of a shop."
1,36,sidewalk,true,industrial,156,"A quiet sidewalk lined with trees."
2,36,sidewalk,true,industrial,156,"You are on a busy sidewalk in front of a shop."
0,37,sidewalk,true,industrial,156,"Sidewalk outside a bustling cafe."
1,37,building,false,industrial,156,"A quiet office space with large windows."
2,37,sidewalk,true,industrial,156,"A quiet sidewalk lined with trees."
0,38,sidewalk,true,industrial,156,"Sidewalk with a newspaper stand."
1,38,sidewalk,true,industrial,156,"A quiet sidewalk lined with trees."
2,38,sidewalk,true,industrial,156,"Sidewalk with a bike rack and a bench."
3,36,sidewalk,true,waterfront,157,"Sidewalk with a newspaper stand."
4,36,sidewalk,true,waterfront,157,"Sidewalk with a bike rack and a bench."
5,36,sidewalk,true,waterfront,157,"You are on a busy sidewalk in front of a shop."
3,37,sidewalk,true,waterfront,157,"Sidewalk outside a bustling cafe."
4,37,building,false,waterfront,157,"A cozy bakery with the smell of fresh bread."
5,37,sidewalk,true,waterfront,157,"A quiet sidewalk lined with trees."
3,38,sidewalk,true,waterfront,157,"You are on a busy sidewalk in front of a shop."
4,38,sidewalk,true,waterfront,157,"A quiet sidewalk lined with trees."
5,38,sidewalk,true,waterfront,157,"Sidewalk with a newspaper stand."
6,36,sidewalk,true,waterfront,158,"Sidewalk with a newspaper stand."
7,36,sidewalk,true,waterfront,158,"Sidewalk outside a bustling cafe."
8,36,sidewalk,true,waterfront,158,"Sidewalk with a bike rack and a bench."
6,37,sidewalk,true,waterfront,158,"You are on a busy sidewalk in front of a shop."
7,37,building,false,waterfront,158,"A small grocery store packed with goods."
8,37,sidewalk,true,waterfront,158,"Sidewalk outside a bustling cafe."
6,38,sidewalk,true,waterfront,158,"A quiet sidewalk lined with trees."
7,38,sidewalk,true,waterfront,158,"A quiet sidewalk lined with trees."
8,38,sidewalk,true,waterfront,158,"A quiet sidewalk lined with trees."
9,36,sidewalk,true,waterfront,159,"You are on a busy sidewalk in front of a shop."
10,36,sidewalk,true,waterfront,159,"Sidewalk with a newspaper stand."
11,36,sidewalk,true,waterfront,159,"Sidewalk with a newspaper stand."
9,37,sidewalk,true,waterfront,159,"A quiet sidewalk lined with trees."
10,37,building,false,waterfront,159,"A lively coffee shop with people chatting."
11,37,sidewalk,true,waterfront,159,"You are on a busy sidewalk in front of a shop."
9,38,sidewalk,true,waterfront,159,"Sidewalk with a bike rack and a bench."
10,38,sidewalk,true,waterfront,159,"A quiet sidewalk lined with trees."
11,38,sidewalk,true,waterfront,159,"Sidewalk with a bike rack and a bench."
12,36,sidewalk,true,waterfront,160,"Sidewalk with a bike rack and a bench."
13,36,sidewalk,true,waterfront,160,"A quiet sidewalk lined with trees."
14,36,sidewalk,true,waterfront,160,"Sidewalk outside a bustling cafe."
12,37,sidewalk,true,waterfront,160,"You are on a busy sidewalk in front of a shop."
13,37,building,false,waterfront,160,"A quiet office space with large windows."
14,37,sidewalk,true,waterfront,160,"You are on a busy sidewalk in front of a shop."
12,38,sidewalk,true,waterfront,160,"Sidewalk with a newspaper stand."
13,38,sidewalk,true,waterfront,160,"Sidewalk with a bike rack and a bench."
14,38,sidewalk,true,waterfront,160,"Sidewalk with a newspaper stand."
15,36,sidewalk,true,waterfront,161,"Sidewalk with a newspaper stand."
16,36,sidewalk,true,waterfront,161,"Sidewalk outside a bustling cafe."
17,36,sidewalk,true,waterfront,161,"Sidewalk with a newspaper stand."
15,37,sidewalk,true,waterfront,161,"A quiet sidewalk lined with trees."
16,37,building,false,waterfront,161,"A small grocery store packed with goods."
17,37,sidewalk,true,waterfront,161,"Sidewalk with a bike rack and a bench."
15,38,sidewalk,true,waterfront,161,"You are on a busy sidewalk in front of a shop."
16,38,sidewalk,true,waterfront,161,"You are on a busy sidewalk in front of a shop."
17,38,sidewalk,true,waterfront,161,"Sidewalk with a newspaper stand."
18,36,sidewalk,true,waterfront,162,"Sidewalk with a newspaper stand."
19,36,sidewalk,true,waterfront,162,"Sidewalk outside a bustling cafe."
20,36,sidewalk,true,waterfront,162,"A quiet sidewalk lined with trees."
18,37,sidewalk,true,waterfront,162,"Sidewalk outside a bustling cafe."
19,37,building,false,waterfront,162,"A quiet office space with large windows."
20,37,sidewalk,true,waterfront,162,"You are on a busy sidewalk in front of a shop."
18,38,sidewalk,true,waterfront,162,"A quiet sidewalk lined with trees."
19,38,sidewalk,true,waterfront,162,"You are on a busy sidewalk in front of a shop."
20,38,sidewalk,true,waterfront,162,"Sidewalk outside a bustling cafe."
21,36,sidewalk,true,waterfront,163,"Sidewalk with a bike rack and a bench."
22,36,sidewalk,true,waterfront,163,"A quiet sidewalk lined with trees."
23,36,sidewalk,true,waterfront,163,"Sidewalk with a newspaper stand."
21,37,sidewalk,true,waterfront,163,"Sidewalk outside a bustling cafe."
22,37,building,false,waterfront,163,"You are inside a bustling apartment building."
23,37,sidewalk,true,waterfront,163,"Sidewalk with a bike rack and a bench."
21,38,sidewalk,true,waterfront,163,"Sidewalk with a newspaper stand."
22,38,sidewalk,true,waterfront,163,"Sidewalk outside a bustling cafe."
23,38,sidewalk,true,waterfront,163,"You are on a busy sidewalk in front of a shop."
24,36,sidewalk,true,waterfront,164,"A quiet sidewalk lined with trees."
25,36,sidewalk,true,waterfront,164,"A quiet sidewalk lined with trees."
26,36,sidewalk,true,waterfront,164,"You are on a busy sidewalk in front of a shop."
24,37,sidewalk,true,waterfront,164,"A quiet sidewalk lined with trees."
25,37,building,false,waterfront,164,"You are inside a bustling apartment building."
26,37,sidewalk,true,waterfront,164,"A quiet sidewalk lined with trees."
24,38,sidewalk,true,waterfront,164,"Sidewalk outside a bustling cafe."
25,38,sidewalk,true,waterfront,164,"Sidewalk outside a bustling cafe."
26,38,sidewalk,true,waterfront,164,"You are on a busy sidewalk in front of a shop."
27,36,sidewalk,true,waterfront,165,"Sidewalk with a bike rack and a bench."
28,36,sidewalk,true,waterfront,165,"Sidewalk outside a bustling cafe."
29,36,sidewalk,true,waterfront,165,"Sidewalk outside a bustling cafe."
27,37,sidewalk,true,waterfront,165,"You are on a busy sidewalk in front of a shop."
28,37,building,false,waterfront,165,"A small grocery store packed with goods."
29,37,sidewalk,true,waterfront,165,"Sidewalk with a bike rack and a bench."
27,38,sidewalk,true,waterfront,165,"Sidewalk with a bike rack and a bench."
28,38,sidewalk,true,waterfront,165,"A quiet sidewalk lined with trees."
29,38,sidewalk,true,waterfront,165,"Sidewalk with a newspaper stand."
30,36,sidewalk,true,waterfront,166,"A quiet sidewalk lined with trees."
31,36,sidewalk,true,waterfront,166,"Sidewalk with a newspaper stand."
32,36,sidewalk,true,waterfront,166,"Sidewalk with a newspaper stand."
30,37,sidewalk,true,waterfront,166,"A quiet sidewalk lined with trees."
31,37,building,false,waterfront,166,"A cozy bakery with the smell of fresh bread."
32,37,sidewalk,true,waterfront,166,"Sidewalk with a newspaper stand."
30,38,sidewalk,true,waterfront,166,"You are on a busy sidewalk in front of a shop."
31,38,sidewalk,true,waterfront,166,"Sidewalk with a newspaper stand."
32,38,sidewalk,true,waterfront,166,"Sidewalk with a bike rack and a bench."
33,36,sidewalk,true,waterfront,167,"Sidewalk with a newspaper stand."
34,36,sidewalk,true,waterfront,167,"You are on a busy sidewalk in front of a shop."
35,36,sidewalk,true,waterfront,167,"Sidewalk outside a bustling cafe."
33,37,sidewalk,true,waterfront,167,"You are on a busy sidewalk in front of a shop."
34,37,building,false,waterfront,167,"A lively coffee shop with people chatting."
35,37,sidewalk,true,waterfront,167,"Sidewalk with a newspaper stand."
33,38,sidewalk,true,waterfront,167,"Sidewalk outside a bustling cafe."
34,38,sidewalk,true,waterfront,167,"A quiet sidewalk lined with trees."
35,38,sidewalk,true,waterfront,167,"A quiet sidewalk lined with trees."
36,36,sidewalk,true,industrial,168,"You are on a busy sidewalk in front of a shop."
37,36,sidewalk,true,industrial,168,"Sidewalk with a newspaper stand."
38,36,sidewalk,true,industrial,168,"You are on a busy sidewalk in front of a shop."
36,37,sidewalk,true,industrial,168,"You are on a busy sidewalk in front of a shop."
37,37,building,false,industrial,168,"A cozy bakery with the smell of fresh bread."
38,37,sidewalk,true,industrial,168,"Sidewalk with a bike rack and a bench."
36,38,sidewalk,true,industrial,168,"Sidewalk with a bike rack and a bench."
37,38,sidewalk,true,industrial,168,"Sidewalk outside a bustling cafe."
38,38,sidewalk,true,industrial,168,"A quiet sidewalk lined with trees."
